task_id,task_type,machine_id,machine_type,operator_id,scheduled_start,scheduled_end,start_time,end_time,actual_duration_min,planned_quantity,quantity_done,progress_pct,cycle_time_sec,cycles_completed,ground_softness,rain,slope_deg,avg_load_pct,is_night,idle_min,fuel_used_l
T00812,LOAD,LOD001,LOADER,OP001,2026-01-28 16:00:00,2026-01-28 17:20:00,2026-01-28 16:15:35,2026-01-28 16:29:43,14.13,138,76,55.1,37.82,16,0.269,0,2.78,55.95,0,4.19,66.75
T00813,LOAD,LOD001,LOADER,OP005,2026-01-14 10:15:00,2026-01-14 11:35:00,2026-01-14 10:20:54,2026-01-14 10:51:19,30.42,241,205,85.1,46.08,28,0.45,0,8.82,85.34,0,9.79,174.85
T00814,LOAD,LOD001,LOADER,OP006,2026-01-29 06:00:00,2026-01-29 07:20:00,2026-01-29 06:01:44,2026-01-29 06:14:38,12.89,138,138,100.0,43.41,15,0.159,0,4.28,90.31,1,2.04,84.74
T00815,DIG,EXC002,EXCAVATOR,OP006,2026-01-06 16:00:00,2026-01-06 17:15:00,2026-01-06 16:12:30,2026-01-06 16:38:21,25.86,289,289,100.0,32.19,30,0.196,1,7.67,68.31,0,9.77,111.24
T00816,LOAD,LOD001,LOADER,OP002,2026-01-21 13:15:00,2026-01-21 14:35:00,2026-01-21 13:25:50,2026-01-21 13:48:03,22.22,232,197,84.9,33.32,25,0.17,0,1.22,58.06,0,9.95,99.41
T00817,LIFT,EXC002,EXCAVATOR,OP006,2026-01-29 10:45:00,2026-01-29 12:25:00,2026-01-29 10:39:44,2026-01-29 10:57:46,18.03,90,90,100.0,66.34,11,0.203,0,0.37,65.64,0,5.87,97.4
T00818,LOAD,LOD001,LOADER,OP008,2026-01-16 14:00:00,2026-01-16 15:20:00,2026-01-16 13:35:05,2026-01-16 13:59:36,24.51,160,136,85.0,49.97,19,0.529,0,10.69,72.83,0,8.05,110.84
T00819,LOAD,LOD001,LOADER,OP006,2026-01-26 16:00:00,2026-01-26 17:20:00,2026-01-26 15:45:28,2026-01-26 16:05:38,20.17,88,48,54.5,47.75,11,0.778,1,1.31,64.82,0,9.96,65.44
T00820,GRADE,DOZ001,DOZER,OP002,2026-01-13 08:30:00,2026-01-13 10:30:00,2026-01-13 08:29:04,2026-01-13 09:13:51,44.78,307,307,100.0,57.29,38,0.653,0,0.95,63.99,0,8.5,212.76
T00821,LOAD,LOD001,LOADER,OP003,2026-01-16 08:15:00,2026-01-16 09:35:00,2026-01-16 08:28:36,2026-01-16 08:54:28,25.86,173,78,45.1,42.98,21,0.476,0,7.83,65.35,0,9.08,101.41
T00822,DIG,EXC002,EXCAVATOR,OP007,2026-01-22 14:15:00,2026-01-22 15:30:00,2026-01-22 14:20:22,2026-01-22 15:07:32,47.17,565,565,100.0,35.81,65,0.496,0,1.53,60.1,0,8.38,238.64
T00823,GRADE,DOZ001,DOZER,OP005,2026-01-07 07:00:00,2026-01-07 09:00:00,2026-01-07 06:45:49,2026-01-07 07:55:02,69.21,625,406,65.0,53.43,68,0.263,0,3.14,48.91,0,14.11,375.05
T00824,LOAD,LOD001,LOADER,OP006,2026-01-21 16:30:00,2026-01-21 17:50:00,2026-01-21 16:27:49,2026-01-21 16:54:38,26.81,164,148,90.2,43.84,19,0.484,1,1.17,65.15,0,12.84,103.22
T00825,GRADE,DOZ001,DOZER,OP005,2026-01-19 08:30:00,2026-01-19 10:30:00,2026-01-19 08:47:12,2026-01-19 09:36:46,49.57,501,376,75.0,47.36,57,0.302,0,3.89,62.35,0,10.15,286.26
T00826,LIFT,EXC002,EXCAVATOR,OP006,2026-01-10 06:15:00,2026-01-10 07:55:00,2026-01-10 06:44:08,2026-01-10 07:15:49,31.68,110,110,100.0,112.5,13,0.498,1,5.8,90.04,1,7.31,199.42
T00827,LIFT,EXC001,EXCAVATOR,OP005,2026-01-06 08:15:00,2026-01-06 09:55:00,2026-01-06 08:12:50,2026-01-06 08:38:47,25.95,61,61,100.0,89.17,7,0.38,1,5.01,87.21,0,15.54,88.8
T00828,DIG,EXC002,EXCAVATOR,OP003,2026-01-15 10:30:00,2026-01-15 11:45:00,2026-01-15 10:17:04,2026-01-15 10:41:30,24.43,268,268,100.0,34.0,31,0.497,0,0.0,72.88,0,6.86,121.61
T00829,DIG,EXC002,EXCAVATOR,OP006,2026-01-05 11:45:00,2026-01-05 13:00:00,2026-01-05 11:36:09,2026-01-05 12:12:26,36.29,632,284,44.9,32.98,69,0.312,0,8.3,69.67,0,2.47,242.21
T00830,LOAD,LOD001,LOADER,OP001,2026-01-13 13:15:00,2026-01-13 14:35:00,2026-01-13 12:51:15,2026-01-13 13:15:22,24.12,157,86,54.8,42.66,18,0.222,0,10.42,69.55,0,10.48,95.29
T00831,LIFT,EXC001,EXCAVATOR,OP006,2026-01-21 17:30:00,2026-01-21 19:10:00,2026-01-21 17:23:46,2026-01-21 17:57:23,33.6,141,78,55.3,81.21,18,0.509,1,3.28,61.22,0,7.1,188.41
T00832,LIFT,EXC002,EXCAVATOR,OP006,2026-01-23 07:45:00,2026-01-23 09:25:00,2026-01-23 07:40:17,2026-01-23 07:48:17,8.0,30,30,100.0,78.61,4,0.279,0,4.48,65.24,0,2.62,39.93
T00833,DIG,EXC002,EXCAVATOR,OP001,2026-01-13 15:15:00,2026-01-13 16:30:00,2026-01-13 15:30:03,2026-01-13 16:27:24,57.35,536,536,100.0,43.94,65,0.669,1,0.0,66.4,0,9.74,293.49
T00834,LOAD,LOD001,LOADER,OP004,2026-01-19 14:15:00,2026-01-19 15:35:00,2026-01-19 14:31:11,2026-01-19 15:10:33,39.37,240,132,55.0,52.68,28,0.559,0,8.98,41.81,0,14.68,164.06
T00835,LOAD,LOD001,LOADER,OP001,2026-01-03 14:45:00,2026-01-03 16:05:00,2026-01-03 14:57:41,2026-01-03 15:37:16,39.58,213,192,90.1,53.23,28,0.746,1,5.59,72.75,0,14.05,192.45
T00836,DIG,EXC002,EXCAVATOR,OP004,2026-01-16 11:00:00,2026-01-16 12:15:00,2026-01-16 11:11:46,2026-01-16 11:59:45,47.97,449,449,100.0,38.34,51,0.34,1,3.64,65.41,0,15.38,212.07
T00837,GRADE,DOZ001,DOZER,OP007,2026-01-12 06:30:00,2026-01-12 08:30:00,2026-01-12 06:35:08,2026-01-12 08:32:06,116.96,856,856,100.0,67.28,97,0.408,0,2.91,65.13,1,8.18,637.55
T00838,GRADE,DOZ001,DOZER,OP004,2026-01-24 13:45:00,2026-01-24 15:45:00,2026-01-24 13:49:27,2026-01-24 15:53:12,123.74,1056,1056,100.0,56.67,117,0.381,1,5.1,70.0,0,13.24,641.52
T00839,GRADE,DOZ001,DOZER,OP003,2026-01-27 15:00:00,2026-01-27 17:00:00,2026-01-27 14:53:47,2026-01-27 16:03:12,69.42,444,444,100.0,61.99,50,0.287,1,8.52,62.85,0,17.76,310.7
T00840,GRADE,DOZ001,DOZER,OP002,2026-01-30 15:45:00,2026-01-30 17:45:00,2026-01-30 15:48:13,2026-01-30 16:36:00,47.78,331,331,100.0,55.23,39,0.588,0,1.35,51.71,0,11.88,200.11
T00841,LOAD,LOD001,LOADER,OP003,2026-01-18 13:15:00,2026-01-18 14:35:00,2026-01-18 13:14:51,2026-01-18 13:38:37,23.78,91,91,100.0,49.83,12,0.515,1,2.57,66.03,0,13.82,77.53
T00842,GRADE,DOZ001,DOZER,OP008,2026-01-02 10:30:00,2026-01-02 12:30:00,2026-01-02 10:37:47,2026-01-02 13:13:26,155.65,1161,1103,95.0,60.07,136,0.378,0,4.44,62.91,0,11.25,806.41
T00843,GRADE,DOZ001,DOZER,OP001,2026-01-26 06:15:00,2026-01-26 08:15:00,2026-01-26 06:04:56,2026-01-26 07:58:04,113.12,687,687,100.0,71.6,81,0.627,1,1.78,51.05,1,16.47,537.91
T00844,GRADE,DOZ001,DOZER,OP005,2026-01-14 08:45:00,2026-01-14 10:45:00,2026-01-14 08:36:44,2026-01-14 09:48:37,71.87,651,651,100.0,54.73,70,0.16,0,5.44,68.37,0,8.03,368.87
T00845,LOAD,LOD001,LOADER,OP002,2026-01-20 17:30:00,2026-01-20 18:50:00,2026-01-20 17:48:38,2026-01-20 18:13:46,25.14,188,179,95.2,35.44,22,0.255,0,5.43,59.91,0,14.47,94.26
T00846,GRADE,DOZ001,DOZER,OP008,2026-01-23 07:30:00,2026-01-23 09:30:00,2026-01-23 07:26:53,2026-01-23 09:40:53,134.01,1199,1019,85.0,56.38,129,0.143,0,4.45,49.76,0,6.87,720.3
T00847,DIG,EXC002,EXCAVATOR,OP003,2026-01-19 06:15:00,2026-01-19 07:30:00,2026-01-19 06:15:49,2026-01-19 06:48:07,32.3,407,387,95.1,35.02,45,0.477,0,5.62,60.61,1,8.21,166.15
T00848,LIFT,EXC002,EXCAVATOR,OP003,2026-01-02 10:30:00,2026-01-02 12:10:00,2026-01-02 10:42:18,2026-01-02 11:15:00,32.7,127,114,89.8,87.63,15,0.644,0,1.57,85.18,0,11.73,184.29
T00849,LOAD,LOD001,LOADER,OP005,2026-01-10 14:00:00,2026-01-10 15:20:00,2026-01-10 14:03:28,2026-01-10 14:31:51,28.39,171,171,100.0,43.19,20,0.42,0,8.17,60.29,0,13.99,102.5
T00850,LIFT,EXC001,EXCAVATOR,OP003,2026-01-18 11:30:00,2026-01-18 13:10:00,2026-01-18 11:22:56,2026-01-18 11:49:20,26.4,97,97,100.0,82.84,11,0.203,0,6.62,76.92,0,11.21,131.89
T00851,LOAD,LOD001,LOADER,OP006,2026-01-27 08:00:00,2026-01-27 09:20:00,2026-01-27 08:03:26,2026-01-27 08:15:29,12.03,75,71,94.7,39.34,9,0.448,0,6.08,67.65,0,5.66,46.07
T00852,LOAD,LOD001,LOADER,OP007,2026-01-11 08:00:00,2026-01-11 09:20:00,2026-01-11 08:09:03,2026-01-11 08:30:24,21.35,95,95,100.0,50.49,11,0.512,1,3.32,54.48,0,12.09,69.69
T00853,LIFT,EXC001,EXCAVATOR,OP002,2026-01-14 13:00:00,2026-01-14 14:40:00,2026-01-14 12:57:54,2026-01-14 13:31:03,33.16,49,37,75.5,96.21,6,0.631,1,5.08,74.71,0,22.55,87.48
T00854,DIG,EXC002,EXCAVATOR,OP006,2026-01-10 17:30:00,2026-01-10 18:45:00,2026-01-10 17:14:47,2026-01-10 17:35:56,21.15,222,166,74.8,33.27,25,0.359,0,2.09,53.57,0,6.51,86.9
T00855,LOAD,LOD001,LOADER,OP005,2026-01-01 17:00:00,2026-01-01 18:20:00,2026-01-01 17:09:41,2026-01-01 17:27:15,17.58,96,96,100.0,37.36,11,0.308,0,4.18,76.33,0,10.73,52.86
T00856,LIFT,EXC001,EXCAVATOR,OP005,2026-01-05 09:15:00,2026-01-05 10:55:00,2026-01-05 09:19:13,2026-01-05 09:44:23,25.18,40,38,95.0,83.42,5,0.354,1,2.85,90.71,0,18.73,67.77
T00857,DIG,EXC001,EXCAVATOR,OP001,2026-01-25 13:45:00,2026-01-25 15:00:00,2026-01-25 14:00:15,2026-01-25 14:24:12,23.95,123,123,100.0,34.68,15,0.364,1,5.36,64.61,0,15.28,58.18
T00858,DIG,EXC001,EXCAVATOR,OP008,2026-01-04 10:00:00,2026-01-04 11:15:00,2026-01-04 09:47:18,2026-01-04 10:01:06,13.8,147,147,100.0,31.79,18,0.232,0,0.23,74.59,0,4.27,63.56
T00859,DIG,EXC001,EXCAVATOR,OP002,2026-01-30 15:15:00,2026-01-30 16:30:00,2026-01-30 15:20:53,2026-01-30 15:47:43,26.84,284,284,100.0,31.61,31,0.08,0,4.42,80.07,0,10.51,118.03
T00860,LOAD,LOD001,LOADER,OP002,2026-01-05 17:30:00,2026-01-05 18:50:00,2026-01-05 17:07:30,2026-01-05 17:35:17,27.78,188,188,100.0,39.15,22,0.272,0,2.78,66.96,0,13.43,110.13
T00861,LIFT,EXC001,EXCAVATOR,OP002,2026-01-04 15:00:00,2026-01-04 16:40:00,2026-01-04 15:05:51,2026-01-04 15:53:15,47.41,155,155,100.0,96.05,19,0.624,1,2.12,85.66,0,16.99,269.15
T00862,LIFT,EXC002,EXCAVATOR,OP003,2026-01-29 14:00:00,2026-01-29 15:40:00,2026-01-29 13:48:29,2026-01-29 14:13:03,24.57,45,25,55.6,99.7,6,0.515,1,2.54,85.76,0,14.89,95.06
T00863,GRADE,DOZ001,DOZER,OP003,2026-01-15 16:00:00,2026-01-15 18:00:00,2026-01-15 15:36:34,2026-01-15 16:40:51,64.28,520,338,65.0,55.66,58,0.144,0,4.02,73.75,0,9.75,320.04
T00864,GRADE,DOZ001,DOZER,OP004,2026-01-17 09:45:00,2026-01-17 11:45:00,2026-01-17 09:36:09,2026-01-17 11:03:23,87.23,381,286,75.1,84.0,48,0.809,1,0.0,68.65,0,18.99,369.03
T00865,LOAD,LOD001,LOADER,OP008,2026-01-04 14:15:00,2026-01-04 15:35:00,2026-01-04 14:11:38,2026-01-04 14:38:23,26.75,166,124,74.7,48.91,19,0.37,1,5.44,82.23,0,11.82,113.47
T00866,LOAD,LOD001,LOADER,OP002,2026-01-11 13:00:00,2026-01-11 14:20:00,2026-01-11 12:55:50,2026-01-11 13:24:29,28.65,138,138,100.0,46.69,17,0.466,1,3.47,79.66,0,15.42,104.92
T00867,LOAD,LOD001,LOADER,OP004,2026-01-18 12:30:00,2026-01-18 13:50:00,2026-01-18 12:22:55,2026-01-18 13:05:06,42.18,258,245,95.0,60.0,33,0.829,1,0.0,65.35,0,14.18,241.34
T00868,DIG,EXC002,EXCAVATOR,OP006,2026-01-06 06:45:00,2026-01-06 08:00:00,2026-01-06 06:44:05,2026-01-06 07:01:47,17.71,187,187,100.0,39.55,21,0.242,0,5.89,72.95,1,3.87,96.2
T00869,DIG,EXC001,EXCAVATOR,OP003,2026-01-13 12:00:00,2026-01-13 13:15:00,2026-01-13 12:02:10,2026-01-13 12:26:35,24.42,252,252,100.0,30.36,26,0.094,0,5.29,80.84,0,11.26,94.29
T00870,LIFT,EXC002,EXCAVATOR,OP004,2026-01-20 12:00:00,2026-01-20 13:40:00,2026-01-20 11:57:04,2026-01-20 12:20:48,23.74,79,51,64.6,89.77,9,0.129,0,8.79,72.05,0,9.28,115.95
T00871,GRADE,DOZ001,DOZER,OP005,2026-01-25 16:45:00,2026-01-25 18:45:00,2026-01-25 16:32:14,2026-01-25 18:00:03,87.81,879,835,95.0,50.03,95,0.278,0,3.78,51.41,0,11.83,438.94
T00872,GRADE,DOZ001,DOZER,OP005,2026-01-05 13:00:00,2026-01-05 15:00:00,2026-01-05 12:51:22,2026-01-05 13:42:24,51.03,400,400,100.0,57.66,43,0.298,0,7.12,61.64,0,9.71,267.57
T00873,GRADE,DOZ001,DOZER,OP003,2026-01-01 07:00:00,2026-01-01 09:00:00,2026-01-01 07:04:51,2026-01-01 07:43:12,38.36,289,275,95.2,56.49,33,0.367,0,6.13,51.92,0,8.26,170.96
T00874,DIG,EXC001,EXCAVATOR,OP007,2026-01-20 16:30:00,2026-01-20 17:45:00,2026-01-20 16:27:24,2026-01-20 16:53:26,26.02,236,236,100.0,38.39,26,0.301,0,2.3,87.49,0,9.38,130.19
T00875,DIG,EXC001,EXCAVATOR,OP008,2026-01-26 13:15:00,2026-01-26 14:30:00,2026-01-26 13:09:18,2026-01-26 14:00:16,50.96,380,342,90.0,44.15,48,0.677,1,3.18,60.12,0,18.07,208.64
T00876,GRADE,DOZ001,DOZER,OP006,2026-01-26 14:00:00,2026-01-26 16:00:00,2026-01-26 14:03:36,2026-01-26 14:30:24,26.79,214,96,44.9,54.92,25,0.406,1,0.9,56.87,0,6.92,132.69
T00877,DIG,EXC002,EXCAVATOR,OP008,2026-01-11 12:45:00,2026-01-11 14:00:00,2026-01-11 12:48:52,2026-01-11 13:36:10,47.31,550,550,100.0,34.16,59,0.233,0,5.64,71.81,0,13.71,228.51
T00878,LIFT,EXC002,EXCAVATOR,OP003,2026-01-16 12:15:00,2026-01-16 13:55:00,2026-01-16 12:17:45,2026-01-16 12:38:18,20.56,99,84,84.8,69.92,11,0.093,0,2.27,71.42,0,9.04,109.87
T00879,GRADE,DOZ001,DOZER,OP008,2026-01-22 14:45:00,2026-01-22 16:45:00,2026-01-22 14:50:25,2026-01-22 16:33:30,103.09,1124,1012,90.0,52.5,121,0.156,0,4.64,53.1,0,10.21,630.49
T00880,LIFT,EXC001,EXCAVATOR,OP007,2026-01-09 13:45:00,2026-01-09 15:25:00,2026-01-09 13:54:05,2026-01-09 14:38:26,44.35,110,82,74.5,116.0,15,0.998,1,8.39,83.61,0,17.39,254.4
T00881,LOAD,LOD001,LOADER,OP001,2026-01-01 15:00:00,2026-01-01 16:20:00,2026-01-01 14:38:26,2026-01-01 14:58:10,19.73,72,47,65.3,44.95,9,0.597,0,4.77,69.73,0,14.07,52.84
T00882,LOAD,LOD001,LOADER,OP006,2026-01-13 07:45:00,2026-01-13 09:05:00,2026-01-13 07:48:55,2026-01-13 08:03:18,14.38,128,58,45.3,42.51,15,0.395,0,13.0,69.63,0,5.02,79.05
T00883,GRADE,DOZ001,DOZER,OP001,2026-01-22 09:15:00,2026-01-22 11:15:00,2026-01-22 09:15:25,2026-01-22 10:40:58,85.55,630,567,90.0,64.41,70,0.397,1,3.72,56.95,0,16.61,434.03
T00884,DIG,EXC001,EXCAVATOR,OP005,2026-01-04 11:15:00,2026-01-04 12:30:00,2026-01-04 11:07:17,2026-01-04 11:21:46,14.48,100,95,95.0,29.91,11,0.225,0,2.71,57.2,0,9.46,39.88
T00885,DIG,EXC002,EXCAVATOR,OP007,2026-01-19 14:45:00,2026-01-19 16:00:00,2026-01-19 14:40:53,2026-01-19 15:08:18,27.42,353,353,100.0,33.7,38,0.076,0,4.57,73.91,0,6.07,142.12
T00886,GRADE,DOZ001,DOZER,OP006,2026-01-13 15:45:00,2026-01-13 17:45:00,2026-01-13 16:00:55,2026-01-13 17:16:59,76.06,810,729,90.0,48.24,88,0.179,0,8.49,56.7,0,2.02,380.19
T00887,GRADE,DOZ001,DOZER,OP004,2026-01-11 13:30:00,2026-01-11 15:30:00,2026-01-11 13:34:25,2026-01-11 14:34:19,59.89,491,442,90.0,59.08,58,0.412,0,5.98,56.26,0,5.05,334.07
T00888,LOAD,LOD001,LOADER,OP004,2026-01-16 16:00:00,2026-01-16 17:20:00,2026-01-16 15:51:22,2026-01-16 16:20:29,29.11,255,166,65.1,44.3,28,0.208,1,6.82,67.47,0,8.09,149.35
T00889,LIFT,EXC002,EXCAVATOR,OP005,2026-01-02 10:45:00,2026-01-02 12:25:00,2026-01-02 10:40:30,2026-01-02 11:00:35,20.08,77,69,89.6,73.09,9,0.189,0,3.2,90.24,0,9.44,93.82
T00890,DIG,EXC001,EXCAVATOR,OP006,2026-01-09 07:45:00,2026-01-09 09:00:00,2026-01-09 08:00:34,2026-01-09 08:35:40,35.11,517,517,100.0,30.89,59,0.254,0,2.87,71.51,0,4.73,201.89
T00891,DIG,EXC002,EXCAVATOR,OP005,2026-01-14 16:30:00,2026-01-14 17:45:00,2026-01-14 16:52:21,2026-01-14 17:22:49,30.47,284,284,100.0,32.89,33,0.527,0,3.51,65.88,0,12.38,122.75
T00892,LOAD,LOD001,LOADER,OP003,2026-01-29 06:15:00,2026-01-29 07:35:00,2026-01-29 05:57:34,2026-01-29 06:23:39,26.09,187,178,95.2,49.83,21,0.295,0,7.05,68.8,1,7.22,121.1
T00893,GRADE,DOZ001,DOZER,OP007,2026-01-30 15:00:00,2026-01-30 17:00:00,2026-01-30 14:52:57,2026-01-30 15:57:11,64.22,560,560,100.0,56.13,61,0.221,0,2.2,63.36,0,7.15,329.0
T00894,LIFT,EXC001,EXCAVATOR,OP003,2026-01-24 16:30:00,2026-01-24 18:10:00,2026-01-24 16:34:57,2026-01-24 17:05:25,30.46,131,131,100.0,77.25,14,0.136,0,8.41,82.26,0,12.43,162.51
T00895,DIG,EXC001,EXCAVATOR,OP007,2026-01-09 10:15:00,2026-01-09 11:30:00,2026-01-09 10:16:25,2026-01-09 10:43:22,26.96,342,291,85.1,36.44,35,0.101,0,8.01,67.1,0,6.06,141.16
T00896,LIFT,EXC002,EXCAVATOR,OP004,2026-01-04 08:15:00,2026-01-04 09:55:00,2026-01-04 08:15:15,2026-01-04 08:32:03,16.8,27,27,100.0,74.78,3,0.071,0,6.52,70.64,0,13.06,34.66
T00897,LOAD,LOD001,LOADER,OP008,2026-01-18 12:45:00,2026-01-18 14:05:00,2026-01-18 12:30:00,2026-01-18 12:47:36,17.6,205,113,55.1,39.72,22,0.205,0,7.57,67.72,0,4.85,107.54
T00898,LIFT,EXC001,EXCAVATOR,OP005,2026-01-05 06:30:00,2026-01-05 08:10:00,2026-01-05 06:31:13,2026-01-05 06:52:05,20.87,91,82,90.1,73.77,10,0.108,0,8.13,59.63,1,9.87,91.74
T00899,LIFT,EXC001,EXCAVATOR,OP008,2026-01-26 06:00:00,2026-01-26 07:40:00,2026-01-26 06:05:43,2026-01-26 06:25:49,20.1,41,41,100.0,98.12,5,0.366,0,5.36,74.17,1,11.92,70.79
T00900,LOAD,LOD001,LOADER,OP007,2026-01-29 11:00:00,2026-01-29 12:20:00,2026-01-29 10:43:03,2026-01-29 10:53:56,10.88,141,63,44.7,35.41,16,0.133,0,3.68,62.37,0,2.64,66.55
T00901,LIFT,EXC001,EXCAVATOR,OP002,2026-01-19 17:00:00,2026-01-19 18:40:00,2026-01-19 17:13:09,2026-01-19 17:44:52,31.71,153,138,90.2,80.41,18,0.38,0,6.56,83.19,0,10.35,204.96
T00902,LOAD,LOD001,LOADER,OP002,2026-01-08 15:00:00,2026-01-08 16:20:00,2026-01-08 15:16:18,2026-01-08 15:58:47,42.47,237,178,75.1,53.78,29,0.659,1,0.42,93.04,0,17.74,215.3
T00903,LOAD,LOD001,LOADER,OP004,2026-01-30 12:15:00,2026-01-30 13:35:00,2026-01-30 11:54:47,2026-01-30 12:19:47,24.99,76,76,100.0,42.77,9,0.23,1,3.24,54.41,0,18.58,50.57
T00904,LIFT,EXC002,EXCAVATOR,OP008,2026-01-14 10:00:00,2026-01-14 11:40:00,2026-01-14 09:57:23,2026-01-14 10:22:56,25.54,145,138,95.2,62.55,16,0.097,0,0.0,78.79,0,8.71,134.05
T00905,DIG,EXC002,EXCAVATOR,OP007,2026-01-16 16:15:00,2026-01-16 17:30:00,2026-01-16 15:57:31,2026-01-16 16:30:59,33.47,364,237,65.1,43.55,44,0.574,0,8.16,82.84,0,3.22,224.74
T00906,LIFT,EXC002,EXCAVATOR,OP008,2026-01-23 11:30:00,2026-01-23 13:10:00,2026-01-23 11:39:50,2026-01-23 11:53:26,13.61,25,22,88.0,90.2,3,0.35,0,7.7,72.57,0,9.36,37.8
T00907,DIG,EXC001,EXCAVATOR,OP004,2026-01-09 14:45:00,2026-01-09 16:00:00,2026-01-09 14:36:39,2026-01-09 15:06:38,29.99,396,356,89.9,34.99,44,0.509,0,0.0,59.54,0,5.48,169.5
T00908,LOAD,LOD001,LOADER,OP004,2026-01-28 13:45:00,2026-01-28 15:05:00,2026-01-28 13:47:48,2026-01-28 13:58:31,10.71,42,23,54.8,39.65,5,0.272,0,5.49,58.63,0,6.72,26.34
T00909,GRADE,DOZ001,DOZER,OP005,2026-01-03 09:30:00,2026-01-03 11:30:00,2026-01-03 09:10:07,2026-01-03 10:33:24,83.28,580,377,65.0,62.29,70,0.584,0,4.88,58.91,0,12.2,432.09
T00910,LIFT,EXC002,EXCAVATOR,OP006,2026-01-29 16:45:00,2026-01-29 18:25:00,2026-01-29 16:44:09,2026-01-29 16:55:24,11.25,28,28,100.0,77.8,3,0.277,0,8.28,68.21,0,7.36,37.89
T00911,DIG,EXC002,EXCAVATOR,OP008,2026-01-24 12:30:00,2026-01-24 13:45:00,2026-01-24 12:26:58,2026-01-24 13:16:15,49.28,512,333,65.0,36.73,62,0.584,0,3.98,62.46,0,12.48,239.17
T00912,DIG,EXC001,EXCAVATOR,OP005,2026-01-17 07:30:00,2026-01-17 08:45:00,2026-01-17 07:43:29,2026-01-17 08:29:02,45.56,510,459,90.0,34.29,61,0.505,0,0.0,72.06,0,8.21,234.84
T00913,LOAD,LOD001,LOADER,OP001,2026-01-25 06:15:00,2026-01-25 07:35:00,2026-01-25 06:35:03,2026-01-25 07:08:42,33.66,201,191,95.0,60.0,27,0.851,1,3.49,86.58,1,10.89,213.17
T00914,LIFT,EXC001,EXCAVATOR,OP007,2026-01-07 16:30:00,2026-01-07 18:10:00,2026-01-07 16:37:56,2026-01-07 17:07:31,29.58,100,90,90.0,100.15,12,0.515,0,6.93,73.16,0,8.11,163.71
T00915,DIG,EXC001,EXCAVATOR,OP004,2026-01-17 17:15:00,2026-01-17 18:30:00,2026-01-17 17:20:11,2026-01-17 18:07:33,47.37,500,375,75.0,42.18,56,0.504,1,1.37,76.22,0,11.91,269.03
T00916,LOAD,LOD001,LOADER,OP008,2026-01-28 17:15:00,2026-01-28 18:35:00,2026-01-28 17:13:41,2026-01-28 17:31:10,17.48,106,106,100.0,33.36,11,0.061,0,4.24,62.91,0,11.36,47.48
T00917,LOAD,LOD001,LOADER,OP004,2026-01-03 12:30:00,2026-01-03 13:50:00,2026-01-03 12:25:17,2026-01-03 12:47:22,22.08,86,86,100.0,56.0,11,0.668,0,5.04,79.35,0,11.82,81.78
T00918,GRADE,DOZ001,DOZER,OP001,2026-01-01 14:15:00,2026-01-01 16:15:00,2026-01-01 14:12:40,2026-01-01 15:13:07,60.45,332,149,44.9,64.08,40,0.352,1,6.98,59.33,0,14.41,272.44
T00919,LIFT,EXC002,EXCAVATOR,OP003,2026-01-02 12:45:00,2026-01-02 14:25:00,2026-01-02 12:51:39,2026-01-02 13:23:57,32.31,86,86,100.0,98.68,11,0.609,1,3.95,72.95,0,14.22,148.11
T00920,LOAD,LOD001,LOADER,OP002,2026-01-01 17:45:00,2026-01-01 19:05:00,2026-01-01 17:42:02,2026-01-01 18:09:50,27.81,237,130,54.9,35.95,26,0.127,0,6.63,70.19,0,15.19,116.51
T00921,GRADE,DOZ001,DOZER,OP002,2026-01-08 17:15:00,2026-01-08 19:15:00,2026-01-08 17:06:43,2026-01-08 18:22:46,76.05,540,243,45.0,64.28,62,0.416,1,0.0,50.23,0,19.48,350.56
T00922,LOAD,LOD001,LOADER,OP008,2026-01-13 08:45:00,2026-01-13 10:05:00,2026-01-13 08:56:43,2026-01-13 09:37:13,40.49,259,259,100.0,46.55,29,0.358,1,5.0,60.96,0,17.99,165.27
T00923,LIFT,EXC002,EXCAVATOR,OP004,2026-01-14 08:45:00,2026-01-14 10:25:00,2026-01-14 08:33:40,2026-01-14 08:51:16,17.6,57,57,100.0,91.82,7,0.33,0,2.79,67.68,0,6.89,89.23
T00924,LOAD,LOD001,LOADER,OP008,2026-01-30 09:30:00,2026-01-30 10:50:00,2026-01-30 09:30:31,2026-01-30 09:55:36,25.09,189,161,85.2,46.38,21,0.24,0,9.14,81.85,0,10.97,138.4
T00925,GRADE,DOZ001,DOZER,OP001,2026-01-16 08:30:00,2026-01-16 10:30:00,2026-01-16 08:33:31,2026-01-16 10:37:34,124.05,964,819,85.0,60.77,123,0.626,0,0.0,74.63,0,11.17,745.47
T00926,GRADE,DOZ001,DOZER,OP005,2026-01-03 07:00:00,2026-01-03 09:00:00,2026-01-03 07:21:38,2026-01-03 07:57:20,35.71,256,256,100.0,51.12,28,0.251,0,4.61,51.75,0,11.85,134.3
T00927,LIFT,EXC002,EXCAVATOR,OP006,2026-01-20 16:00:00,2026-01-20 17:40:00,2026-01-20 15:44:02,2026-01-20 16:03:58,19.92,21,21,100.0,70.04,3,0.227,1,2.25,67.79,0,16.42,35.46
